alpha,cl,cd,cm,name,re,ma,img
8.0,1.1509,0.02803,-0.1014,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_8.jpg
9.0,1.201,0.03048,-0.0914,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_9.jpg
10.0,1.2444,0.0336,-0.0818,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_10.jpg
11.0,1.2787,0.03758,-0.0724,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_11.jpg
12.0,1.3003,0.04271,-0.0635,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_12.jpg
13.0,1.3162,0.04957,-0.0572,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_13.jpg
14.0,1.3391,0.05893,-0.0555,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_14.jpg
15.0,1.3513,0.07011,-0.0554,NACA 4917,103000,0.0,NACA4917_sdf_103000_0.0_15.jpg
-1.0,0.2068,0.02381,-0.1228,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_-1.jpg
0.0,0.3531,0.02256,-0.1282,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_0.jpg
1.0,0.5056,0.02117,-0.134,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_1.jpg
2.0,0.6509,0.02072,-0.1391,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_2.jpg
3.0,0.7679,0.02101,-0.1382,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_3.jpg
4.0,0.8657,0.02192,-0.134,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_4.jpg
5.0,0.938,0.02315,-0.1249,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_5.jpg
6.0,1.0056,0.02453,-0.1153,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_6.jpg
7.0,1.0686,0.02615,-0.1058,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_7.jpg
8.0,1.1282,0.02818,-0.0966,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_8.jpg
9.0,1.1835,0.03065,-0.0878,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_9.jpg
10.0,1.2279,0.03386,-0.0785,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_10.jpg
11.0,1.2623,0.03744,-0.0689,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_11.jpg
12.0,1.2854,0.04219,-0.0599,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_12.jpg
13.0,1.3029,0.04865,-0.0533,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_13.jpg
14.0,1.3147,0.05711,-0.0498,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_14.jpg
15.0,1.3266,0.068,-0.0496,NACA 4918,103000,0.0,NACA4918_sdf_103000_0.0_15.jpg
-1.0,0.2143,0.02324,-0.123,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_-1.jpg
0.0,0.3676,0.02185,-0.1297,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_0.jpg
1.0,0.5036,0.02124,-0.1328,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_1.jpg
2.0,0.6473,0.02086,-0.1374,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_2.jpg
3.0,0.7547,0.02144,-0.1351,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_3.jpg
4.0,0.845,0.02234,-0.1293,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_4.jpg
5.0,0.9211,0.02355,-0.1212,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_5.jpg
6.0,0.9922,0.02496,-0.1127,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_6.jpg
7.0,1.0594,0.02665,-0.1041,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_7.jpg
8.0,1.1188,0.02862,-0.0949,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_8.jpg
9.0,1.1708,0.03101,-0.0854,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_9.jpg
10.0,1.2145,0.03399,-0.0759,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_10.jpg
11.0,1.2479,0.03778,-0.0664,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_11.jpg
12.0,1.2732,0.04251,-0.0579,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_12.jpg
13.0,1.2908,0.04874,-0.0512,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_13.jpg
14.0,1.3029,0.05662,-0.047,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_14.jpg
15.0,1.313,0.0666,-0.0461,NACA 4919,103000,0.0,NACA4919_sdf_103000_0.0_15.jpg
-1.0,0.2089,0.02318,-0.121,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_-1.jpg
0.0,0.3628,0.02189,-0.1278,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_0.jpg
1.0,0.5203,0.02107,-0.1356,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_1.jpg
2.0,0.6457,0.02119,-0.1371,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_2.jpg
3.0,0.7569,0.02174,-0.1355,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_3.jpg
4.0,0.8435,0.02281,-0.1295,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_4.jpg
5.0,0.9247,0.02405,-0.1225,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_5.jpg
6.0,0.9872,0.02546,-0.1119,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_6.jpg
7.0,1.0461,0.02713,-0.1017,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_7.jpg
8.0,1.1041,0.02907,-0.0923,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_8.jpg
9.0,1.1559,0.03147,-0.0829,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_9.jpg
10.0,1.2015,0.03446,-0.0738,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_10.jpg
11.0,1.2391,0.03825,-0.0651,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_11.jpg
12.0,1.2678,0.04304,-0.0573,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_12.jpg
13.0,1.2853,0.04897,-0.0503,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_13.jpg
14.0,1.2976,0.05656,-0.0456,NACA 4920,103000,0.0,NACA4920_sdf_103000_0.0_14.jpg
-1.0,0.2149,0.0228,-0.1208,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_-1.jpg
0.0,0.3727,0.02174,-0.129,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_0.jpg
1.0,0.5131,0.02133,-0.1335,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_1.jpg
2.0,0.6397,0.02149,-0.1352,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_2.jpg
3.0,0.7457,0.02219,-0.1331,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_3.jpg
4.0,0.836,0.02323,-0.1279,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_4.jpg
5.0,0.9109,0.02451,-0.1198,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_5.jpg
6.0,0.9804,0.02596,-0.111,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_6.jpg
7.0,1.0387,0.0277,-0.1008,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_7.jpg
8.0,1.0941,0.02969,-0.0909,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_8.jpg
9.0,1.1459,0.03211,-0.0816,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_9.jpg
10.0,1.1939,0.03515,-0.073,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_10.jpg
11.0,1.2316,0.0389,-0.0645,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_11.jpg
12.0,1.2591,0.04353,-0.0563,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_12.jpg
13.0,1.2809,0.04952,-0.05,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_13.jpg
14.0,1.2929,0.05689,-0.045,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_14.jpg
15.0,1.2973,0.06588,-0.0421,NACA 4921,103000,0.0,NACA4921_sdf_103000_0.0_15.jpg
-1.0,0.2101,0.02283,-0.1187,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_-1.jpg
0.0,0.3609,0.02197,-0.1255,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_0.jpg
1.0,0.4948,0.02181,-0.1291,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_1.jpg
2.0,0.6132,0.02213,-0.1295,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_2.jpg
3.0,0.7171,0.02282,-0.1272,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_3.jpg
4.0,0.8112,0.02381,-0.1231,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_4.jpg
5.0,0.899,0.02511,-0.1182,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_5.jpg
6.0,0.9516,0.02659,-0.1057,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_6.jpg
7.0,1.0136,0.0283,-0.0965,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_7.jpg
8.0,1.0758,0.03039,-0.0883,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_8.jpg
9.0,1.1289,0.03292,-0.0794,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_9.jpg
10.0,1.1674,0.03577,-0.069,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_10.jpg
11.0,1.2038,0.03952,-0.0603,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_11.jpg
12.0,1.2344,0.04419,-0.0528,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_12.jpg
13.0,1.2535,0.05031,-0.0465,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_13.jpg
14.0,1.2643,0.05759,-0.0413,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_14.jpg
15.0,1.2681,0.06632,-0.0381,NACA 4922,103000,0.0,NACA4922_sdf_103000_0.0_15.jpg
-1.0,0.2119,0.02285,-0.1181,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_-1.jpg
0.0,0.3617,0.0222,-0.1253,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_0.jpg
1.0,0.5061,0.02188,-0.1308,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_1.jpg
2.0,0.6132,0.02246,-0.1294,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_2.jpg
3.0,0.7178,0.02318,-0.1273,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_3.jpg
4.0,0.8088,0.02423,-0.1227,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_4.jpg
5.0,0.8836,0.02558,-0.1151,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_5.jpg
6.0,0.9497,0.02713,-0.1061,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_6.jpg
7.0,1.0102,0.02888,-0.0965,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_7.jpg
8.0,1.0656,0.03092,-0.0868,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_8.jpg
9.0,1.1131,0.03343,-0.077,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_9.jpg
10.0,1.1559,0.03654,-0.0679,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_10.jpg
11.0,1.1955,0.04053,-0.0602,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_11.jpg
12.0,1.2239,0.04531,-0.0526,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_12.jpg
13.0,1.2464,0.05126,-0.0466,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_13.jpg
14.0,1.2607,0.05849,-0.0419,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_14.jpg
15.0,1.2661,0.06709,-0.0387,NACA 4923,103000,0.0,NACA4923_sdf_103000_0.0_15.jpg
-1.0,0.2031,0.02315,-0.1155,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_-1.jpg
0.0,0.3554,0.02244,-0.1229,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_0.jpg
1.0,0.485,0.02249,-0.1261,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_1.jpg
2.0,0.5937,0.02305,-0.1252,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_2.jpg
3.0,0.6943,0.02383,-0.1227,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_3.jpg
4.0,0.7832,0.02487,-0.1178,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_4.jpg
5.0,0.8605,0.02617,-0.1108,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_5.jpg
6.0,0.9285,0.02772,-0.1024,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_6.jpg
7.0,0.9917,0.02954,-0.0939,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_7.jpg
8.0,1.0498,0.03176,-0.0853,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_8.jpg
9.0,1.101,0.03447,-0.0766,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_9.jpg
10.0,1.1346,0.03766,-0.0658,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_10.jpg
11.0,1.1682,0.04168,-0.0572,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_11.jpg
12.0,1.1989,0.04675,-0.0505,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_12.jpg
13.0,1.2177,0.0527,-0.044,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_13.jpg
14.0,1.2325,0.0598,-0.0393,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_14.jpg
15.0,1.2432,0.06806,-0.0365,NACA 4924,103000,0.0,NACA4924_sdf_103000_0.0_15.jpg
-1.0,0.4251,0.01381,-0.0457,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_-1.jpg
0.0,0.5338,0.01411,-0.0453,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_0.jpg
1.0,0.6202,0.01486,-0.0404,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_1.jpg
2.0,0.7034,0.01604,-0.0352,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_2.jpg
3.0,0.784,0.01769,-0.0302,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_3.jpg
4.0,0.8611,0.01993,-0.0253,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_4.jpg
5.0,0.9344,0.02274,-0.0205,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_5.jpg
6.0,0.9986,0.0262,-0.0149,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_6.jpg
7.0,1.0546,0.02994,-0.0087,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_7.jpg
8.0,1.0973,0.0348,-0.0019,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_8.jpg
9.0,1.1311,0.04088,0.0035,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_9.jpg
10.0,1.1509,0.0484,0.007,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_10.jpg
11.0,1.1516,0.05957,0.0084,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_11.jpg
12.0,1.1104,0.07745,0.0042,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_12.jpg
13.0,0.9642,0.12055,-0.0186,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_13.jpg
14.0,0.8108,0.18554,-0.0481,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_14.jpg
15.0,0.8398,0.19602,-0.0535,NACA 5013,103000,0.0,NACA5013_sdf_103000_0.0_15.jpg
-1.0,0.3941,0.01441,-0.0382,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_-1.jpg
0.0,0.5526,0.01475,-0.0478,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_0.jpg
1.0,0.6344,0.01541,-0.0425,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_1.jpg
2.0,0.7144,0.01646,-0.0369,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_2.jpg
3.0,0.7914,0.01792,-0.0311,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_3.jpg
4.0,0.8666,0.01983,-0.0256,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_4.jpg
5.0,0.9369,0.02234,-0.0201,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_5.jpg
6.0,1.0003,0.02539,-0.0142,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_6.jpg
7.0,1.0506,0.02896,-0.007,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_7.jpg
8.0,1.0901,0.03358,-0.0002,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_8.jpg
9.0,1.1255,0.03915,0.0049,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_9.jpg
10.0,1.1526,0.04615,0.0084,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_10.jpg
11.0,1.1657,0.05544,0.0102,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_11.jpg
12.0,1.1603,0.06746,0.0089,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_12.jpg
13.0,1.1282,0.08483,0.0036,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_13.jpg
14.0,0.9935,0.12607,-0.0176,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_14.jpg
15.0,0.8297,0.19342,-0.0495,NACA 5014,103000,0.0,NACA5014_sdf_103000_0.0_15.jpg
-1.0,0.3725,0.01494,-0.0333,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_-1.jpg
0.0,0.5259,0.01543,-0.0412,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_0.jpg
1.0,0.6526,0.01606,-0.0452,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_1.jpg
2.0,0.7278,0.01697,-0.0391,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_2.jpg
3.0,0.8006,0.01828,-0.0326,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_3.jpg
4.0,0.871,0.01999,-0.0261,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_4.jpg
5.0,0.9389,0.02217,-0.0199,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_5.jpg
6.0,0.9999,0.02489,-0.0134,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_6.jpg
7.0,1.0447,0.02832,-0.0053,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_7.jpg
8.0,1.0864,0.03257,0.0012,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_8.jpg
9.0,1.1193,0.03807,0.0064,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_9.jpg
10.0,1.1443,0.04493,0.0099,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_10.jpg
11.0,1.161,0.05358,0.0116,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_11.jpg
12.0,1.1644,0.06426,0.0113,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_12.jpg
13.0,1.1384,0.08037,0.0069,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_13.jpg
14.0,1.0979,0.10078,-0.0015,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_14.jpg
15.0,0.9997,0.13576,-0.019,NACA 5015,103000,0.0,NACA5015_sdf_103000_0.0_15.jpg
-1.0,0.356,0.01544,-0.0297,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_-1.jpg
0.0,0.4936,0.01604,-0.0339,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_0.jpg
1.0,0.6517,0.01677,-0.0438,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_1.jpg
2.0,0.7444,0.01758,-0.0417,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_2.jpg
3.0,0.8115,0.01877,-0.0343,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_3.jpg
4.0,0.8769,0.02027,-0.0269,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_4.jpg
5.0,0.9387,0.02227,-0.0194,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_5.jpg
6.0,0.995,0.02476,-0.012,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_6.jpg
7.0,1.0399,0.02783,-0.0038,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_7.jpg
8.0,1.0811,0.03189,0.0027,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_8.jpg
9.0,1.1144,0.03716,0.0079,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_9.jpg
10.0,1.1391,0.04389,0.0114,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_10.jpg
11.0,1.155,0.05228,0.0131,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_11.jpg
12.0,1.162,0.06233,0.0129,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_12.jpg
13.0,1.1524,0.07579,0.0101,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_13.jpg
14.0,1.1306,0.09223,0.0046,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_14.jpg
15.0,1.0029,0.13147,-0.0143,NACA 5016,103000,0.0,NACA5016_sdf_103000_0.0_15.jpg
-1.0,0.3431,0.01591,-0.0272,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_-1.jpg
0.0,0.4721,0.01657,-0.0293,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_0.jpg
1.0,0.6191,0.01741,-0.0365,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_1.jpg
2.0,0.7656,0.01832,-0.0451,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_2.jpg
3.0,0.826,0.01934,-0.0368,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_3.jpg
4.0,0.8838,0.02073,-0.0281,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_4.jpg
5.0,0.9388,0.0225,-0.0193,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_5.jpg
6.0,0.9891,0.02472,-0.0106,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_6.jpg
7.0,1.0323,0.02761,-0.0022,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_7.jpg
8.0,1.0695,0.03163,0.0047,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_8.jpg
9.0,1.1039,0.03669,0.0097,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_9.jpg
10.0,1.1281,0.04327,0.0132,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_10.jpg
11.0,1.1414,0.05166,0.0148,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_11.jpg
12.0,1.1484,0.06174,0.0146,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_12.jpg
13.0,1.1431,0.07435,0.0124,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_13.jpg
14.0,1.123,0.09024,0.007,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_14.jpg
15.0,1.0668,0.11389,-0.0029,NACA 5017,103000,0.0,NACA5017_sdf_103000_0.0_15.jpg
-1.0,0.3351,0.01643,-0.0256,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_-1.jpg
0.0,0.4577,0.01708,-0.0263,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_0.jpg
1.0,0.5922,0.01796,-0.0306,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_1.jpg
2.0,0.7399,0.01897,-0.0388,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_2.jpg
3.0,0.844,0.02003,-0.0396,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_3.jpg
4.0,0.8949,0.02124,-0.0298,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_4.jpg
5.0,0.9418,0.02289,-0.0196,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_5.jpg
6.0,0.9874,0.02487,-0.0099,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_6.jpg
7.0,1.028,0.02762,-0.001,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_7.jpg
8.0,1.0656,0.03143,0.0059,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_8.jpg
9.0,1.0974,0.03643,0.0112,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_9.jpg
10.0,1.1226,0.04278,0.0147,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_10.jpg
11.0,1.1397,0.05072,0.0165,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_11.jpg
12.0,1.1459,0.0606,0.0167,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_12.jpg
13.0,1.1482,0.07175,0.0151,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_13.jpg
14.0,1.1238,0.08804,0.0102,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_14.jpg
15.0,1.1044,0.10439,0.0043,NACA 5018,103000,0.0,NACA5018_sdf_103000_0.0_15.jpg
-1.0,0.3287,0.01694,-0.0244,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_-1.jpg
0.0,0.4416,0.01758,-0.0233,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_0.jpg
1.0,0.5656,0.01849,-0.0251,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_1.jpg
2.0,0.7032,0.01959,-0.0309,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_2.jpg
3.0,0.8552,0.02081,-0.041,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_3.jpg
4.0,0.9066,0.02197,-0.0319,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_4.jpg
5.0,0.9445,0.02336,-0.0201,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_5.jpg
6.0,0.9756,0.02525,-0.0078,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_6.jpg
7.0,1.0159,0.02785,0.001,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_7.jpg
8.0,1.0531,0.03151,0.0079,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_8.jpg
9.0,1.0846,0.03637,0.0132,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_9.jpg
10.0,1.1103,0.04251,0.0167,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_10.jpg
11.0,1.1251,0.05035,0.0187,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_11.jpg
12.0,1.1327,0.06002,0.0187,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_12.jpg
13.0,1.1302,0.0719,0.017,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_13.jpg
14.0,1.1202,0.08561,0.0133,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_14.jpg
15.0,1.0749,0.10617,0.0056,NACA 5019,103000,0.0,NACA5019_sdf_103000_0.0_15.jpg
-1.0,0.3222,0.01752,-0.0231,NACA 5020,103000,0.0,NACA5020_sdf_103000_0.0_-1.jpg
