alpha,cl,cd,cm,name,re,ma,img
6.0,1.0845,0.01082,-0.087,naca4415,500000,0.0,naca4415_sdf_500000_0.0_6.jpg
7.0,1.1509,0.011590000000000001,-0.078,naca4415,500000,0.0,naca4415_sdf_500000_0.0_7.jpg
8.0,1.2178,0.01265,-0.0697,naca4415,500000,0.0,naca4415_sdf_500000_0.0_8.jpg
9.0,1.2795,0.014180000000000002,-0.0614,naca4415,500000,0.0,naca4415_sdf_500000_0.0_9.jpg
10.0,1.3281,0.01659,-0.0521,naca4415,500000,0.0,naca4415_sdf_500000_0.0_10.jpg
11.0,1.3734,0.01961,-0.0437,naca4415,500000,0.0,naca4415_sdf_500000_0.0_11.jpg
12.0,1.4126,0.0234,-0.036,naca4415,500000,0.0,naca4415_sdf_500000_0.0_12.jpg
13.0,1.4482,0.027989999999999998,-0.0296,naca4415,500000,0.0,naca4415_sdf_500000_0.0_13.jpg
14.0,1.4753,0.033780000000000004,-0.0242,naca4415,500000,0.0,naca4415_sdf_500000_0.0_14.jpg
15.0,1.4843,0.042089999999999995,-0.0199,naca4415,500000,0.0,naca4415_sdf_500000_0.0_15.jpg
16.0,1.4768,0.052910000000000006,-0.0172,naca4415,500000,0.0,naca4415_sdf_500000_0.0_16.jpg
17.0,1.4496,0.06729,-0.0167,naca4415,500000,0.0,naca4415_sdf_500000_0.0_17.jpg
18.0,1.4366,0.08088,-0.0181,naca4415,500000,0.0,naca4415_sdf_500000_0.0_18.jpg
19.0,1.397,0.09821,-0.0216,naca4415,500000,0.0,naca4415_sdf_500000_0.0_19.jpg
20.0,1.3799,0.11314,-0.0256,naca4415,500000,0.0,naca4415_sdf_500000_0.0_20.jpg
-10.0,-0.6032,0.015390000000000001,-0.1003,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-10.jpg
-9.0,-0.4801,0.01455,-0.1036,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-9.jpg
-8.0,-0.3883,0.013219999999999999,-0.1002,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-8.jpg
-7.0,-0.2833,0.0123,-0.0993,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-7.jpg
-6.0,-0.1671,0.011640000000000001,-0.1006,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-6.jpg
-5.0,-0.0666,0.01068,-0.0985,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-5.jpg
-4.0,0.0437,0.010020000000000001,-0.0983,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-4.jpg
-3.0,0.1579,0.00987,-0.0991,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-3.jpg
-2.0,0.2621,0.00932,-0.0979,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-2.jpg
-1.0,0.3686,0.0095,-0.0971,naca4418,500000,0.0,naca4418_sdf_500000_0.0_-1.jpg
0.0,0.4733,0.0091,-0.096,naca4418,500000,0.0,naca4418_sdf_500000_0.0_0.jpg
1.0,0.57,0.00895,-0.0931,naca4418,500000,0.0,naca4418_sdf_500000_0.0_1.jpg
2.0,0.6708,0.00915,-0.0907,naca4418,500000,0.0,naca4418_sdf_500000_0.0_2.jpg
3.0,0.8023,0.009340000000000001,-0.0947,naca4418,500000,0.0,naca4418_sdf_500000_0.0_3.jpg
4.0,0.934,0.01018,-0.0998,naca4418,500000,0.0,naca4418_sdf_500000_0.0_4.jpg
5.0,1.0085,0.01085,-0.093,naca4418,500000,0.0,naca4418_sdf_500000_0.0_5.jpg
6.0,1.101,0.01133,-0.0898,naca4418,500000,0.0,naca4418_sdf_500000_0.0_6.jpg
7.0,1.1813,0.0122,-0.0844,naca4418,500000,0.0,naca4418_sdf_500000_0.0_7.jpg
8.0,1.2434,0.013890000000000001,-0.0765,naca4418,500000,0.0,naca4418_sdf_500000_0.0_8.jpg
9.0,1.3017,0.01593,-0.0689,naca4418,500000,0.0,naca4418_sdf_500000_0.0_9.jpg
10.0,1.3208,0.02052,-0.0575,naca4418,500000,0.0,naca4418_sdf_500000_0.0_10.jpg
11.0,1.3345,0.02645,-0.0483,naca4418,500000,0.0,naca4418_sdf_500000_0.0_11.jpg
12.0,1.3066,0.037219999999999996,-0.0391,naca4418,500000,0.0,naca4418_sdf_500000_0.0_12.jpg
13.0,1.3187,0.04625,-0.035,naca4418,500000,0.0,naca4418_sdf_500000_0.0_13.jpg
14.0,1.3153,0.058070000000000004,-0.0333,naca4418,500000,0.0,naca4418_sdf_500000_0.0_14.jpg
15.0,1.3207,0.06845,-0.0319,naca4418,500000,0.0,naca4418_sdf_500000_0.0_15.jpg
16.0,1.2936,0.08455,-0.0333,naca4418,500000,0.0,naca4418_sdf_500000_0.0_16.jpg
17.0,1.3106,0.09449,-0.0337,naca4418,500000,0.0,naca4418_sdf_500000_0.0_17.jpg
18.0,1.2605,0.11517999999999999,-0.0397,naca4418,500000,0.0,naca4418_sdf_500000_0.0_18.jpg
19.0,1.2845,0.12347000000000001,-0.0414,naca4418,500000,0.0,naca4418_sdf_500000_0.0_19.jpg
20.0,1.3085,0.13085,-0.0437,naca4418,500000,0.0,naca4418_sdf_500000_0.0_20.jpg
-10.0,-0.5738,0.01567,-0.1046,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-10.jpg
-9.0,-0.4873,0.01425,-0.1005,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-9.jpg
-8.0,-0.3788,0.01315,-0.1001,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-8.jpg
-7.0,-0.2711,0.012629999999999999,-0.0997,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-7.jpg
-6.0,-0.1681,0.01217,-0.098,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-6.jpg
-5.0,-0.061,0.01107,-0.0972,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-5.jpg
-4.0,0.0451,0.01054,-0.0965,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-4.jpg
-3.0,0.1496,0.0103,-0.095,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-3.jpg
-2.0,0.2535,0.010320000000000001,-0.0937,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-2.jpg
-1.0,0.3571,0.01008,-0.0922,naca4421,500000,0.0,naca4421_sdf_500000_0.0_-1.jpg
0.0,0.4537,0.01013,-0.0894,naca4421,500000,0.0,naca4421_sdf_500000_0.0_0.jpg
1.0,0.5605,0.010329999999999999,-0.089,naca4421,500000,0.0,naca4421_sdf_500000_0.0_1.jpg
2.0,0.6651,0.0102,-0.0876,naca4421,500000,0.0,naca4421_sdf_500000_0.0_2.jpg
3.0,0.7622,0.01011,-0.0844,naca4421,500000,0.0,naca4421_sdf_500000_0.0_3.jpg
4.0,0.8505,0.010740000000000001,-0.0794,naca4421,500000,0.0,naca4421_sdf_500000_0.0_4.jpg
6.0,1.069,0.0123,-0.0811,naca4421,500000,0.0,naca4421_sdf_500000_0.0_6.jpg
7.0,1.1526,0.01299,-0.0768,naca4421,500000,0.0,naca4421_sdf_500000_0.0_7.jpg
8.0,1.2041,0.014740000000000001,-0.0677,naca4421,500000,0.0,naca4421_sdf_500000_0.0_8.jpg
9.0,1.2501,0.01745,-0.0591,naca4421,500000,0.0,naca4421_sdf_500000_0.0_9.jpg
10.0,1.3122,0.020059999999999998,-0.0539,naca4421,500000,0.0,naca4421_sdf_500000_0.0_10.jpg
11.0,1.3483,0.02421,-0.0468,naca4421,500000,0.0,naca4421_sdf_500000_0.0_11.jpg
12.0,1.377,0.029589999999999998,-0.0404,naca4421,500000,0.0,naca4421_sdf_500000_0.0_12.jpg
13.0,1.3729,0.0393,-0.0346,naca4421,500000,0.0,naca4421_sdf_500000_0.0_13.jpg
14.0,1.3924,0.047080000000000004,-0.0309,naca4421,500000,0.0,naca4421_sdf_500000_0.0_14.jpg
15.0,1.3726,0.05969,-0.0284,naca4421,500000,0.0,naca4421_sdf_500000_0.0_15.jpg
16.0,1.2836,0.08164,-0.0281,naca4421,500000,0.0,naca4421_sdf_500000_0.0_16.jpg
17.0,1.2815,0.09325,-0.0279,naca4421,500000,0.0,naca4421_sdf_500000_0.0_17.jpg
18.0,1.2081,0.11650999999999999,-0.0337,naca4421,500000,0.0,naca4421_sdf_500000_0.0_18.jpg
19.0,1.2365,0.12433,-0.0357,naca4421,500000,0.0,naca4421_sdf_500000_0.0_19.jpg
20.0,1.2671,0.13107,-0.038,naca4421,500000,0.0,naca4421_sdf_500000_0.0_20.jpg
-10.0,-0.5423,0.01661,-0.1072,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-10.jpg
-9.0,-0.4713,0.01573,-0.1009,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-9.jpg
-8.0,-0.3975,0.01514,-0.0937,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-8.jpg
-7.0,-0.3075,0.013569999999999999,-0.0896,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-7.jpg
-6.0,-0.2002,0.013019999999999999,-0.089,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-6.jpg
-5.0,-0.1252,0.01241,-0.0817,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-5.jpg
-4.0,-0.0478,0.01206,-0.0747,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-4.jpg
-3.0,0.0457,0.01179,-0.0712,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-3.jpg
-2.0,0.1272,0.01175,-0.0651,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-2.jpg
-1.0,0.2133,0.01171,-0.0604,naca4424,500000,0.0,naca4424_sdf_500000_0.0_-1.jpg
2.0,0.4827,0.01231,-0.0494,naca4424,500000,0.0,naca4424_sdf_500000_0.0_2.jpg
3.0,0.4828,0.01369,-0.031,naca4424,500000,0.0,naca4424_sdf_500000_0.0_3.jpg
4.0,0.565,0.014280000000000001,-0.0264,naca4424,500000,0.0,naca4424_sdf_500000_0.0_4.jpg
5.0,0.6535,0.01587,-0.023,naca4424,500000,0.0,naca4424_sdf_500000_0.0_5.jpg
6.0,0.7804,0.01746,-0.0276,naca4424,500000,0.0,naca4424_sdf_500000_0.0_6.jpg
7.0,0.8904,0.01856,-0.0293,naca4424,500000,0.0,naca4424_sdf_500000_0.0_7.jpg
8.0,1.0267,0.019530000000000002,-0.0366,naca4424,500000,0.0,naca4424_sdf_500000_0.0_8.jpg
9.0,1.1056,0.020980000000000002,-0.0346,naca4424,500000,0.0,naca4424_sdf_500000_0.0_9.jpg
10.0,1.0877,0.025,-0.019,naca4424,500000,0.0,naca4424_sdf_500000_0.0_10.jpg
11.0,1.1414,0.027110000000000002,-0.0134,naca4424,500000,0.0,naca4424_sdf_500000_0.0_11.jpg
12.0,1.1258,0.03402,-0.0037,naca4424,500000,0.0,naca4424_sdf_500000_0.0_12.jpg
13.0,1.1608,0.0383,0.0011,naca4424,500000,0.0,naca4424_sdf_500000_0.0_13.jpg
14.0,1.2085,0.042089999999999995,0.0044,naca4424,500000,0.0,naca4424_sdf_500000_0.0_14.jpg
15.0,1.172,0.0533,0.0096,naca4424,500000,0.0,naca4424_sdf_500000_0.0_15.jpg
16.0,1.2038,0.05839,0.0122,naca4424,500000,0.0,naca4424_sdf_500000_0.0_16.jpg
17.0,1.1008,0.07785,0.0135,naca4424,500000,0.0,naca4424_sdf_500000_0.0_17.jpg
18.0,1.1465,0.08238999999999999,0.0138,naca4424,500000,0.0,naca4424_sdf_500000_0.0_18.jpg
19.0,1.1783,0.08804,0.0144,naca4424,500000,0.0,naca4424_sdf_500000_0.0_19.jpg
-10.0,-0.4713,0.10569,-0.0098,naca63206,500000,0.0,naca63206_sdf_500000_0.0_-10.jpg
-3.0,-0.1696,0.010879999999999999,-0.0345,naca63206,500000,0.0,naca63206_sdf_500000_0.0_-3.jpg
-1.0,0.0476,0.00646,-0.0365,naca63206,500000,0.0,naca63206_sdf_500000_0.0_-1.jpg
0.0,0.153,0.0060799999999999995,-0.036,naca63206,500000,0.0,naca63206_sdf_500000_0.0_0.jpg
1.0,0.2592,0.0060799999999999995,-0.0358,naca63206,500000,0.0,naca63206_sdf_500000_0.0_1.jpg
2.0,0.3584,0.00646,-0.034,naca63206,500000,0.0,naca63206_sdf_500000_0.0_2.jpg
3.0,0.4591,0.00957,-0.0336,naca63206,500000,0.0,naca63206_sdf_500000_0.0_3.jpg
4.0,0.5621,0.01174,-0.033,naca63206,500000,0.0,naca63206_sdf_500000_0.0_4.jpg
-10.0,-0.4513,0.09317,-0.0275,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-10.jpg
-9.0,-0.4605,0.07719,-0.0346,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-9.jpg
-8.0,-0.5225,0.0589,-0.0448,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-8.jpg
-5.0,-0.3743,0.01425,-0.0403,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-5.jpg
-4.0,-0.2483,0.01197,-0.0442,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-4.jpg
-2.0,-0.0433,0.00627,-0.0424,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-2.jpg
-1.0,0.0623,0.00596,-0.041,naca63209,500000,0.0,naca63209_sdf_500000_0.0_-1.jpg
0.0,0.1693,0.00598,-0.0399,naca63209,500000,0.0,naca63209_sdf_500000_0.0_0.jpg
1.0,0.2747,0.00603,-0.0383,naca63209,500000,0.0,naca63209_sdf_500000_0.0_1.jpg
2.0,0.3782,0.006229999999999999,-0.0365,naca63209,500000,0.0,naca63209_sdf_500000_0.0_2.jpg
3.0,0.4697,0.00733,-0.0327,naca63209,500000,0.0,naca63209_sdf_500000_0.0_3.jpg
4.0,0.5629,0.01078,-0.031,naca63209,500000,0.0,naca63209_sdf_500000_0.0_4.jpg
5.0,0.6636,0.01381,-0.0301,naca63209,500000,0.0,naca63209_sdf_500000_0.0_5.jpg
7.0,0.8531,0.02097,-0.0266,naca63209,500000,0.0,naca63209_sdf_500000_0.0_7.jpg
13.0,0.6767,0.13743,-0.0294,naca63209,500000,0.0,naca63209_sdf_500000_0.0_13.jpg
14.0,0.6944,0.15441,-0.0372,naca63209,500000,0.0,naca63209_sdf_500000_0.0_14.jpg
15.0,0.7141,0.1723,-0.0449,naca63209,500000,0.0,naca63209_sdf_500000_0.0_15.jpg
16.0,0.7261,0.19194,-0.0546,naca63209,500000,0.0,naca63209_sdf_500000_0.0_16.jpg
17.0,0.7508,0.20655,-0.0622,naca63209,500000,0.0,naca63209_sdf_500000_0.0_17.jpg
18.0,0.7763,0.22259,-0.069,naca63209,500000,0.0,naca63209_sdf_500000_0.0_18.jpg
19.0,0.801,0.23596999999999999,-0.0764,naca63209,500000,0.0,naca63209_sdf_500000_0.0_19.jpg
20.0,0.8269,0.24933000000000002,-0.0825,naca63209,500000,0.0,naca63209_sdf_500000_0.0_20.jpg
-10.0,-0.5459,0.01923,-0.1123,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-10.jpg
-9.0,-0.4769,0.01659,-0.1085,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-9.jpg
-8.0,-0.386,0.015280000000000002,-0.1064,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-8.jpg
-7.0,-0.2879,0.013819999999999999,-0.1053,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-7.jpg
-6.0,-0.1851,0.01179,-0.1055,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-6.jpg
-5.0,-0.0735,0.01091,-0.1063,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-5.jpg
-4.0,0.0422,0.00842,-0.11,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-4.jpg
-3.0,0.1593,0.007940000000000001,-0.1116,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-3.jpg
-2.0,0.2753,0.00805,-0.1126,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-2.jpg
-1.0,0.3903,0.00824,-0.1131,naca632615,500000,0.0,naca632615_sdf_500000_0.0_-1.jpg
0.0,0.5045,0.00838,-0.114,naca632615,500000,0.0,naca632615_sdf_500000_0.0_0.jpg
1.0,0.6188,0.008459999999999999,-0.1148,naca632615,500000,0.0,naca632615_sdf_500000_0.0_1.jpg
2.0,0.7306,0.008870000000000001,-0.1152,naca632615,500000,0.0,naca632615_sdf_500000_0.0_2.jpg
3.0,0.8423,0.00899,-0.1156,naca632615,500000,0.0,naca632615_sdf_500000_0.0_3.jpg
4.0,0.9459,0.00925,-0.1141,naca632615,500000,0.0,naca632615_sdf_500000_0.0_4.jpg
5.0,1.0424,0.00974,-0.1116,naca632615,500000,0.0,naca632615_sdf_500000_0.0_5.jpg
6.0,1.1282,0.01072,-0.1072,naca632615,500000,0.0,naca632615_sdf_500000_0.0_6.jpg
7.0,1.162,0.012490000000000001,-0.0933,naca632615,500000,0.0,naca632615_sdf_500000_0.0_7.jpg
8.0,1.1422,0.014669999999999999,-0.0706,naca632615,500000,0.0,naca632615_sdf_500000_0.0_8.jpg
9.0,1.1529,0.01873,-0.0586,naca632615,500000,0.0,naca632615_sdf_500000_0.0_9.jpg
10.0,1.1448,0.024640000000000002,-0.0468,naca632615,500000,0.0,naca632615_sdf_500000_0.0_10.jpg
11.0,1.1696,0.02961,-0.0402,naca632615,500000,0.0,naca632615_sdf_500000_0.0_11.jpg
12.0,1.1897,0.035710000000000006,-0.0349,naca632615,500000,0.0,naca632615_sdf_500000_0.0_12.jpg
13.0,1.2031,0.04326,-0.0308,naca632615,500000,0.0,naca632615_sdf_500000_0.0_13.jpg
14.0,1.2119,0.05223,-0.0285,naca632615,500000,0.0,naca632615_sdf_500000_0.0_14.jpg
15.0,1.2209,0.06242,-0.028,naca632615,500000,0.0,naca632615_sdf_500000_0.0_15.jpg
16.0,1.2267,0.07407000000000001,-0.0291,naca632615,500000,0.0,naca632615_sdf_500000_0.0_16.jpg
17.0,1.2283,0.0875,-0.0323,naca632615,500000,0.0,naca632615_sdf_500000_0.0_17.jpg
18.0,1.2155,0.10454000000000001,-0.0384,naca632615,500000,0.0,naca632615_sdf_500000_0.0_18.jpg
19.0,1.1798,0.12700999999999998,-0.0495,naca632615,500000,0.0,naca632615_sdf_500000_0.0_19.jpg
20.0,1.1309,0.1538,-0.0648,naca632615,500000,0.0,naca632615_sdf_500000_0.0_20.jpg
-10.0,-0.6115,0.062329999999999997,-0.05,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-10.jpg
-8.0,-0.6549,0.02229,-0.0282,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-8.jpg
-7.0,-0.5212,0.01807,-0.0339,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-7.jpg
-6.0,-0.436,0.014469999999999998,-0.0295,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-6.jpg
-5.0,-0.3482,0.01299,-0.0252,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-5.jpg
-4.0,-0.2558,0.011729999999999999,-0.0217,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-4.jpg
-3.0,-0.1565,0.01093,-0.0193,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-3.jpg
-2.0,-0.0873,0.007940000000000001,-0.0122,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-2.jpg
-1.0,0.0148,0.00775,-0.0098,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_-1.jpg
0.0,0.1179,0.007790000000000001,-0.0075,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_0.jpg
1.0,0.2251,0.00784,-0.0064,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_1.jpg
2.0,0.3322,0.00793,-0.0055,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_2.jpg
3.0,0.4385,0.00805,-0.0044,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_3.jpg
4.0,0.5422,0.00828,-0.0028,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_4.jpg
5.0,0.6405,0.0091,-0.0005,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_5.jpg
6.0,0.7644,0.01064,-0.0046,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_6.jpg
7.0,0.9065,0.01206,-0.013,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_7.jpg
8.0,1.0205,0.01317,-0.0157,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_8.jpg
9.0,1.0819,0.014240000000000001,-0.0073,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_9.jpg
10.0,1.1384,0.015780000000000002,0.0014,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_10.jpg
11.0,1.1796,0.01826,0.0111,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_11.jpg
12.0,1.2222,0.02167,0.0178,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_12.jpg
13.0,1.2536,0.02671,0.0229,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_13.jpg
14.0,1.252,0.03551,0.0268,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_14.jpg
15.0,1.269,0.0436,0.0277,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_15.jpg
16.0,1.2677,0.05463,0.0269,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_16.jpg
17.0,1.2561,0.06791,0.024,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_17.jpg
18.0,1.2386,0.08335,0.0188,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_18.jpg
19.0,1.2114,0.10094,0.0113,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_19.jpg
20.0,1.1706,0.12147999999999999,0.0017,naca632a015,500000,0.0,naca632a015_sdf_500000_0.0_20.jpg
-9.0,-0.9468,0.01738,-0.0002,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-9.jpg
-8.0,-0.8772,0.014419999999999999,0.0036,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-8.jpg
-7.0,-0.7981,0.01121,0.0059,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-7.jpg
-6.0,-0.6964,0.00981,0.0063,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-6.jpg
-5.0,-0.5834,0.00943,0.0056,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-5.jpg
-4.0,-0.4689,0.00927,0.0049,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-4.jpg
-3.0,-0.3529,0.00922,0.004,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-3.jpg
-2.0,-0.2349,0.00916,0.0026,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-2.jpg
-1.0,-0.1179,0.00903,0.0014,naca633018,500000,0.0,naca633018_sdf_500000_0.0_-1.jpg
0.0,0.0,0.009,-0.0,naca633018,500000,0.0,naca633018_sdf_500000_0.0_0.jpg
1.0,0.1179,0.00903,-0.0014,naca633018,500000,0.0,naca633018_sdf_500000_0.0_1.jpg
2.0,0.2349,0.00916,-0.0026,naca633018,500000,0.0,naca633018_sdf_500000_0.0_2.jpg
3.0,0.3529,0.00922,-0.004,naca633018,500000,0.0,naca633018_sdf_500000_0.0_3.jpg
4.0,0.4689,0.00927,-0.0049,naca633018,500000,0.0,naca633018_sdf_500000_0.0_4.jpg
5.0,0.5834,0.00943,-0.0056,naca633018,500000,0.0,naca633018_sdf_500000_0.0_5.jpg
6.0,0.6964,0.00981,-0.0063,naca633018,500000,0.0,naca633018_sdf_500000_0.0_6.jpg
7.0,0.7981,0.01121,-0.0059,naca633018,500000,0.0,naca633018_sdf_500000_0.0_7.jpg
8.0,0.8773,0.014419999999999999,-0.0036,naca633018,500000,0.0,naca633018_sdf_500000_0.0_8.jpg
9.0,0.947,0.01738,0.0001,naca633018,500000,0.0,naca633018_sdf_500000_0.0_9.jpg
12.0,1.0856,0.03055,0.0102,naca633018,500000,0.0,naca633018_sdf_500000_0.0_12.jpg
13.0,1.1367,0.03587,0.0103,naca633018,500000,0.0,naca633018_sdf_500000_0.0_13.jpg
14.0,1.1719,0.04261,0.0105,naca633018,500000,0.0,naca633018_sdf_500000_0.0_14.jpg
15.0,1.1926,0.0511,0.0108,naca633018,500000,0.0,naca633018_sdf_500000_0.0_15.jpg
16.0,1.2312,0.05882999999999999,0.0083,naca633018,500000,0.0,naca633018_sdf_500000_0.0_16.jpg
17.0,1.2558,0.06867000000000001,0.0051,naca633018,500000,0.0,naca633018_sdf_500000_0.0_17.jpg
18.0,1.2527,0.08245,0.0004,naca633018,500000,0.0,naca633018_sdf_500000_0.0_18.jpg
19.0,1.2774,0.09337000000000001,-0.0046,naca633018,500000,0.0,naca633018_sdf_500000_0.0_19.jpg
20.0,1.2433,0.11306,-0.0138,naca633018,500000,0.0,naca633018_sdf_500000_0.0_20.jpg
-10.0,-0.7088,0.02122,-0.0599,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-10.jpg
-9.0,-0.6869,0.0184,-0.0504,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-9.jpg
-8.0,-0.6908,0.0161,-0.0344,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-8.jpg
-7.0,-0.6259,0.01402,-0.029,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-7.jpg
-6.0,-0.5399,0.01169,-0.0272,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-6.jpg
-5.0,-0.4309,0.01108,-0.0277,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-5.jpg
-4.0,-0.3169,0.011040000000000001,-0.0286,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-4.jpg
-3.0,-0.2028,0.01127,-0.0293,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-3.jpg
-2.0,-0.0881,0.01179,-0.0302,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-2.jpg
-1.0,0.0252,0.011859999999999999,-0.0311,naca633218,500000,0.0,naca633218_sdf_500000_0.0_-1.jpg
0.0,0.1386,0.01241,-0.032,naca633218,500000,0.0,naca633218_sdf_500000_0.0_0.jpg
1.0,0.2474,0.013930000000000001,-0.0327,naca633218,500000,0.0,naca633218_sdf_500000_0.0_1.jpg
2.0,0.3748,0.01094,-0.0351,naca633218,500000,0.0,naca633218_sdf_500000_0.0_2.jpg
3.0,0.4936,0.0108,-0.0366,naca633218,500000,0.0,naca633218_sdf_500000_0.0_3.jpg
4.0,0.5893,0.01292,-0.0348,naca633218,500000,0.0,naca633218_sdf_500000_0.0_4.jpg
5.0,0.7039,0.01185,-0.0357,naca633218,500000,0.0,naca633218_sdf_500000_0.0_5.jpg
6.0,0.8105,0.01195,-0.0351,naca633218,500000,0.0,naca633218_sdf_500000_0.0_6.jpg
7.0,0.9008,0.01275,-0.0321,naca633218,500000,0.0,naca633218_sdf_500000_0.0_7.jpg
8.0,0.9594,0.01355,-0.0234,naca633218,500000,0.0,naca633218_sdf_500000_0.0_8.jpg
9.0,0.9586,0.01602,-0.0069,naca633218,500000,0.0,naca633218_sdf_500000_0.0_9.jpg
10.0,0.9557,0.01926,0.0071,naca633218,500000,0.0,naca633218_sdf_500000_0.0_10.jpg
11.0,0.9603,0.0238,0.0159,naca633218,500000,0.0,naca633218_sdf_500000_0.0_11.jpg
12.0,0.976,0.029089999999999998,0.0214,naca633218,500000,0.0,naca633218_sdf_500000_0.0_12.jpg
13.0,0.9831,0.03573,0.0258,naca633218,500000,0.0,naca633218_sdf_500000_0.0_13.jpg
14.0,0.9761,0.044660000000000005,0.0287,naca633218,500000,0.0,naca633218_sdf_500000_0.0_14.jpg
15.0,0.9529,0.05619,0.0298,naca633218,500000,0.0,naca633218_sdf_500000_0.0_15.jpg
16.0,0.9658,0.06589,0.0281,naca633218,500000,0.0,naca633218_sdf_500000_0.0_16.jpg
